com.samsung.health.floors_climbed,6302031,7
start_time,custom,update_time,create_time,client_data_id,client_data_ver,floor,raw_data,time_offset,deviceuuid,pkg_name,end_time,datauuid
2024-04-30 19:07:38.317,,2024-04-30 19:32:30.505,2024-04-30 19:32:26.297,,,1.0,3eaaccb4-e561-4586-84d0-3704b7235610.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-04-30 19:31:34.999,3eaaccb4-e561-4586-84d0-3704b7235610,
2024-04-30 20:40:22.332,,2024-04-30 23:27:14.078,2024-04-30 23:27:13.832,,,2.0,eab61f5b-c3da-459f-8e20-930f0da2a7cd.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-04-30 23:20:26.000,eab61f5b-c3da-459f-8e20-930f0da2a7cd,
2024-05-01 13:58:34.839,,2024-05-01 15:07:42.876,2024-05-01 15:07:42.876,,,1.0,e014d975-3349-45a3-b3f1-55b246286c5f.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-01 15:02:27.001,e014d975-3349-45a3-b3f1-55b246286c5f,
2024-05-01 15:07:45.336,,2024-05-01 15:55:54.460,2024-05-01 15:55:54.460,,,1.0,e4f0fd87-922e-4fa5-b5d6-823a324cd668.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-01 15:53:05.000,e4f0fd87-922e-4fa5-b5d6-823a324cd668,
2024-05-02 18:26:33.866,,2024-05-02 18:36:08.376,2024-05-02 18:36:08.376,,,1.0,82e1d6de-5e85-44e8-a594-f91e7b7c4e8c.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-02 18:35:44.001,82e1d6de-5e85-44e8-a594-f91e7b7c4e8c,
2024-05-02 18:35:44.001,,2024-05-02 18:56:52.263,2024-05-02 18:56:52.263,,,1.0,cc67224b-b222-4ad0-8eca-52855469431e.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-02 18:56:51.960,cc67224b-b222-4ad0-8eca-52855469431e,
2024-05-02 18:56:51.960,,2024-05-02 19:03:41.955,2024-05-02 19:03:41.671,,,2.0,a8b23bbb-16a7-4303-8423-a0385311bfef.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-02 19:02:57.999,a8b23bbb-16a7-4303-8423-a0385311bfef,
2024-05-03 02:11:16.877,,2024-05-03 02:13:02.416,2024-05-03 02:13:02.416,,,1.0,72489416-9ae9-4ec0-91b9-8d4ce68d4ab1.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-03 02:13:02.275,72489416-9ae9-4ec0-91b9-8d4ce68d4ab1,
2024-05-04 04:00:01.308,,2024-05-04 16:34:15.914,2024-05-04 16:34:15.914,,,1.0,bbeee905-49e3-4da8-b2e2-30b9959f597c.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-04 16:31:45.000,bbeee905-49e3-4da8-b2e2-30b9959f597c,
2024-05-04 21:36:50.192,,2024-05-04 21:40:10.363,2024-05-04 21:40:10.111,,,2.0,48c4ffae-2e89-4408-bfa3-1b9b56abbfd6.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-04 21:39:08.000,48c4ffae-2e89-4408-bfa3-1b9b56abbfd6,
2024-05-04 21:46:27.071,,2024-05-04 21:50:25.519,2024-05-04 21:50:25.375,,,2.0,d2823437-e2e7-4ad3-ab72-ca747337762f.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-04 21:50:14.000,d2823437-e2e7-4ad3-ab72-ca747337762f,
2024-05-05 23:15:01.277,,2024-05-05 23:31:07.370,2024-05-05 23:31:07.370,,,1.0,2aaa9cce-6ff9-4d8b-929a-13c78781f3c7.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-05 23:26:47.001,2aaa9cce-6ff9-4d8b-929a-13c78781f3c7,
2024-05-06 16:23:29.351,,2024-05-06 16:26:29.198,2024-05-06 16:25:11.452,,,2.0,e666ba39-8389-44d6-b750-77c556408ded.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-06 16:25:19.000,e666ba39-8389-44d6-b750-77c556408ded,
2024-05-06 17:42:10.195,,2024-05-06 17:50:26.320,2024-05-06 17:50:26.320,,,1.0,3ed83d3a-c295-488d-836e-6de27776c70c.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-06 17:50:26.220,3ed83d3a-c295-488d-836e-6de27776c70c,
2024-05-06 17:52:20.437,,2024-05-06 17:56:19.316,2024-05-06 17:56:19.015,,,2.0,8e6d23e4-0a6f-4696-8452-773f0420ad2d.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-06 17:55:23.000,8e6d23e4-0a6f-4696-8452-773f0420ad2d,
2024-05-07 18:17:52.623,,2024-05-07 18:26:18.867,2024-05-07 18:26:18.867,,,1.0,595391f3-e0ed-43b2-8d3c-4777f4e61222.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-07 18:23:42.000,595391f3-e0ed-43b2-8d3c-4777f4e61222,
2024-05-07 20:26:43.685,,2024-05-07 21:52:00.870,2024-05-07 21:52:00.870,,,1.0,bc61bfba-0ef5-44f4-8f0b-dd800b7f41df.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-07 21:52:00.779,bc61bfba-0ef5-44f4-8f0b-dd800b7f41df,
2024-05-07 23:22:51.086,,2024-05-08 01:20:53.072,2024-05-08 01:13:10.721,,,4.0,9207c0f7-5a3d-49d9-b1a7-5cbd1b107133.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-08 01:13:23.000,9207c0f7-5a3d-49d9-b1a7-5cbd1b107133,
2024-05-08 01:13:23.000,,2024-05-08 02:23:09.033,2024-05-08 02:23:09.033,,,1.0,ef78b136-728b-4a76-a85b-5f3e91601e3a.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-08 02:10:09.000,ef78b136-728b-4a76-a85b-5f3e91601e3a,
2024-05-08 02:35:00.828,,2024-05-08 03:11:47.634,2024-05-08 03:11:47.634,,,1.0,ea894216-2e2d-44d7-a3c7-32a816b1c8bc.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-08 03:10:26.001,ea894216-2e2d-44d7-a3c7-32a816b1c8bc,
2024-05-08 03:10:26.001,,2024-05-08 03:22:29.654,2024-05-08 03:22:26.726,,,1.0,e9889e9d-98cd-4fb8-a846-af021a07e0c2.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-08 03:21:49.000,e9889e9d-98cd-4fb8-a846-af021a07e0c2,
2024-05-08 03:22:29.475,,2024-05-08 03:23:50.967,2024-05-08 03:23:50.967,,,1.0,93ffb57d-ae19-4661-b955-02cd0c2e94e7.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-08 03:23:23.001,93ffb57d-ae19-4661-b955-02cd0c2e94e7,
2024-05-08 03:23:23.001,,2024-05-08 03:29:56.602,2024-05-08 03:29:56.602,,,1.0,744c28b8-0e7d-4293-bf1f-baddeca51e2d.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-08 03:28:19.001,744c28b8-0e7d-4293-bf1f-baddeca51e2d,
2024-05-08 03:28:19.001,,2024-05-08 03:29:56.668,2024-05-08 03:29:56.668,,,1.0,89c11c12-2dcb-4fe8-9eaf-20477e193ad5.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-08 03:29:21.000,89c11c12-2dcb-4fe8-9eaf-20477e193ad5,
2024-05-08 19:33:43.029,,2024-05-08 20:50:05.224,2024-05-08 20:50:05.224,,,1.0,0406a8a4-6343-4528-8f7d-ab2f9d9a2899.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-08 20:44:49.999,0406a8a4-6343-4528-8f7d-ab2f9d9a2899,
2024-05-08 20:44:50.000,,2024-05-08 20:50:05.666,2024-05-08 20:50:05.404,,,2.0,efab75ed-23f1-4637-b9f5-2e9063fe097e.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-08 20:46:36.999,efab75ed-23f1-4637-b9f5-2e9063fe097e,
2024-05-08 20:50:07.518,,2024-05-08 20:53:10.192,2024-05-08 20:53:10.192,,,1.0,1a25a0a1-3667-435b-adfb-8683871dd503.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-08 20:52:56.000,1a25a0a1-3667-435b-adfb-8683871dd503,
2024-05-08 20:52:56.001,,2024-05-08 21:29:57.203,2024-05-08 21:29:56.919,,,2.0,3ace09bf-8d25-462c-80e6-f8d6e89abe9b.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-08 21:26:24.001,3ace09bf-8d25-462c-80e6-f8d6e89abe9b,
2024-05-08 21:26:24.001,,2024-05-08 21:43:26.430,2024-05-08 21:43:26.430,,,1.0,abe1db44-ebf4-4288-8ee9-220d236569f2.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-08 21:38:50.000,abe1db44-ebf4-4288-8ee9-220d236569f2,
2024-05-09 19:46:41.212,,2024-05-09 20:14:13.620,2024-05-09 20:14:13.620,,,1.0,7a4a02e9-1506-4fc5-995b-9bdbd037014e.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-09 20:11:08.999,7a4a02e9-1506-4fc5-995b-9bdbd037014e,
2024-05-11 01:04:20.182,,2024-05-11 01:12:24.493,2024-05-11 01:12:24.493,,,1.0,47ad8c41-b531-4d78-bf4c-6eac5aa22bb4.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-11 01:12:24.274,47ad8c41-b531-4d78-bf4c-6eac5aa22bb4,
2024-05-13 19:22:17.800,,2024-05-13 20:20:06.248,2024-05-13 20:20:06.248,,,1.0,65c83433-05b3-4028-a7d4-de7ae4869e48.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-13 20:18:32.000,65c83433-05b3-4028-a7d4-de7ae4869e48,
2024-05-16 00:45:50.443,,2024-05-16 01:21:46.934,2024-05-16 01:20:01.317,,,3.0,262a5f18-1b8c-4b0a-8fcf-1f467d225670.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-16 01:19:58.000,262a5f18-1b8c-4b0a-8fcf-1f467d225670,
2024-05-16 13:02:38.711,,2024-05-16 13:54:24.296,2024-05-16 13:54:24.296,,,1.0,2625aad9-5818-41f3-aa38-a728cb4f0f0e.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-16 13:53:03.999,2625aad9-5818-41f3-aa38-a728cb4f0f0e,
2024-05-16 13:53:04.000,,2024-05-16 14:05:27.177,2024-05-16 14:05:27.177,,,1.0,5d7bef5c-c4d4-439d-93e1-644ce28c0f10.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-16 14:01:19.000,5d7bef5c-c4d4-439d-93e1-644ce28c0f10,
2024-05-17 22:10:04.001,,2024-05-18 01:31:45.213,2024-05-18 01:31:45.213,,,1.0,dba91afe-e7da-47bb-bc57-9a61e1740465.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-18 01:29:41.999,dba91afe-e7da-47bb-bc57-9a61e1740465,
2024-05-19 18:17:42.360,,2024-05-19 18:48:02.314,2024-05-19 18:48:02.314,,,1.0,ab519830-f777-4155-99d4-370452acbca1.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-19 18:47:34.000,ab519830-f777-4155-99d4-370452acbca1,
2024-05-19 18:52:08.484,,2024-05-19 18:54:50.370,2024-05-19 18:54:50.370,,,1.0,8af4aff7-455b-4c9a-81df-18134df65586.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-19 18:54:40.000,8af4aff7-455b-4c9a-81df-18134df65586,
2024-05-19 22:33:01.209,,2024-05-19 23:07:45.241,2024-05-19 23:07:45.012,,,2.0,247fc4ee-1d71-44c7-b286-c47b758caa25.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-19 23:07:09.000,247fc4ee-1d71-44c7-b286-c47b758caa25,
2024-05-19 23:07:08.999,,2024-05-19 23:09:37.809,2024-05-19 23:09:36.014,,,2.0,5dd0800e-a919-4e66-9574-5c78d28c0da1.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-19 23:08:53.000,5dd0800e-a919-4e66-9574-5c78d28c0da1,
2024-05-19 23:09:37.704,,2024-05-19 23:11:21.387,2024-05-19 23:11:21.155,,,2.0,d3200c87-20d5-4f83-9e4f-8d5ece232fb6.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-19 23:10:43.000,d3200c87-20d5-4f83-9e4f-8d5ece232fb6,
2024-05-19 23:10:43.000,,2024-05-19 23:12:23.054,2024-05-19 23:12:23.054,,,1.0,e495f5ec-6172-44e3-9e76-acf1cb17f0b1.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-19 23:11:46.000,e495f5ec-6172-44e3-9e76-acf1cb17f0b1,
2024-05-20 01:15:27.928,,2024-05-20 02:04:30.572,2024-05-20 02:04:28.985,,,2.0,239b738c-2743-4281-a3ef-38403d7651ed.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-20 02:03:41.000,239b738c-2743-4281-a3ef-38403d7651ed,
2024-05-20 17:18:23.508,,2024-05-20 17:29:43.260,2024-05-20 17:29:43.260,,,1.0,57e19b12-27d9-4d3d-bd75-a525c6a966f0.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-20 17:28:56.999,57e19b12-27d9-4d3d-bd75-a525c6a966f0,
2024-05-20 17:28:57.000,,2024-05-20 18:40:18.778,2024-05-20 18:40:18.778,,,1.0,1cd70c16-e8db-4dc9-a5db-f68cf0dd78de.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-20 18:06:45.001,1cd70c16-e8db-4dc9-a5db-f68cf0dd78de,
2024-05-21 19:33:36.736,,2024-05-21 19:40:54.961,2024-05-21 19:40:54.961,,,1.0,5a4bc4e7-5e38-43d3-ab79-b377a960be05.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-21 19:39:00.000,5a4bc4e7-5e38-43d3-ab79-b377a960be05,
2024-05-22 21:35:01.922,,2024-05-22 21:41:43.276,2024-05-22 21:41:42.706,,,2.0,e066fe66-10ef-4545-a3ba-3e782abedb9d.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-22 21:38:23.000,e066fe66-10ef-4545-a3ba-3e782abedb9d,
2024-05-22 21:49:43.778,,2024-05-22 22:46:43.115,2024-05-22 22:46:38.599,,,4.0,0733c169-c2bd-4eba-9e58-8123620f978c.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-22 22:46:16.000,0733c169-c2bd-4eba-9e58-8123620f978c,
2024-05-22 22:46:42.841,,2024-05-22 22:52:56.565,2024-05-22 22:52:56.565,,,3.0,ca3e4789-4df7-45df-86ef-d7df0b486beb.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-22 22:52:56.497,ca3e4789-4df7-45df-86ef-d7df0b486beb,
2024-05-22 22:57:54.048,,2024-05-22 23:17:13.640,2024-05-22 23:17:13.394,,,2.0,18de7789-dcd7-42ee-9638-194fc2567d83.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-22 23:02:52.001,18de7789-dcd7-42ee-9638-194fc2567d83,
2024-05-23 00:47:02.331,,2024-05-23 01:00:34.580,2024-05-23 01:00:34.580,,,1.0,bc3187f1-2076-47a8-bbdc-c2c20ad2c03d.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-23 00:59:59.001,bc3187f1-2076-47a8-bbdc-c2c20ad2c03d,
2024-05-23 01:24:56.171,,2024-05-23 02:22:06.082,2024-05-23 02:22:06.082,,,1.0,3afc52a3-522b-4adc-afbd-c894deee8a48.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-23 02:20:24.000,3afc52a3-522b-4adc-afbd-c894deee8a48,
2024-05-27 04:00:00.989,,2024-05-27 05:52:47.668,2024-05-27 05:52:47.668,,,1.0,2a85a04f-9274-4833-8102-d5713b3054d0.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-27 05:46:57.000,2a85a04f-9274-4833-8102-d5713b3054d0,
2024-05-27 06:25:02.765,,2024-05-27 06:28:27.766,2024-05-27 06:28:27.634,,,2.0,c4bd6516-acb7-4bf4-a909-c9be924b7dd1.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-27 06:27:21.001,c4bd6516-acb7-4bf4-a909-c9be924b7dd1,
2024-05-28 04:00:00.000,,2024-05-28 04:00:01.825,2024-05-28 04:00:01.037,,,3.0,f5cf3b7b-375a-4cb9-afd7-ca122bf5705e.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-28 04:00:00.761,f5cf3b7b-375a-4cb9-afd7-ca122bf5705e,
2024-05-29 17:31:38.482,,2024-05-29 21:26:50.433,2024-05-29 21:26:50.433,,,1.0,354864a5-bab0-465d-b17e-e5992941e2b6.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-29 21:23:59.001,354864a5-bab0-465d-b17e-e5992941e2b6,
2024-05-29 21:23:59.000,,2024-05-29 21:34:06.713,2024-05-29 21:34:06.610,,,2.0,4f49844e-a17b-46f3-aec8-31478f3ae25a.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-29 21:28:18.000,4f49844e-a17b-46f3-aec8-31478f3ae25a,
2024-05-30 01:55:25.995,,2024-05-30 01:59:11.984,2024-05-30 01:59:10.976,,,7.0,3d34aeda-20d3-48a4-9f34-0b1420bbf2b8.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-30 01:57:28.001,3d34aeda-20d3-48a4-9f34-0b1420bbf2b8,
2024-05-30 02:15:28.688,,2024-05-30 02:52:10.530,2024-05-30 02:52:10.530,,,1.0,ced24e88-8b89-4147-b1c0-82dc32041d59.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-30 02:52:10.481,ced24e88-8b89-4147-b1c0-82dc32041d59,
2024-05-30 04:00:01.421,,2024-05-30 04:59:01.556,2024-05-30 04:59:01.556,,,1.0,e83b8cf3-da6d-4f3c-beb6-d5348c9a3521.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-30 04:35:08.001,e83b8cf3-da6d-4f3c-beb6-d5348c9a3521,
2024-05-31 01:55:26.456,,2024-05-31 02:13:50.769,2024-05-31 02:13:50.769,,,1.0,ea0a4cb2-f9a7-4fd3-ae5e-4e61f770fe43.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-31 02:13:01.000,ea0a4cb2-f9a7-4fd3-ae5e-4e61f770fe43,
2024-05-31 05:28:44.654,,2024-05-31 11:24:04.566,2024-05-31 11:24:02.824,,,1.0,4cf27792-69c7-49a6-a458-7f5ce573138f.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-31 11:23:48.001,4cf27792-69c7-49a6-a458-7f5ce573138f,
2024-05-31 11:24:04.502,,2024-05-31 11:39:25.859,2024-05-31 11:39:25.859,,,1.0,2cb52fba-f470-489a-89c2-e4a7bbcdd7ba.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-31 11:29:18.000,2cb52fba-f470-489a-89c2-e4a7bbcdd7ba,
2024-05-31 11:29:17.999,,2024-05-31 11:39:25.974,2024-05-31 11:39:25.974,,,1.0,9eace5a7-b734-41f7-bebb-2690581c41cd.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-31 11:35:06.000,9eace5a7-b734-41f7-bebb-2690581c41cd,
2024-05-31 11:39:28.035,,2024-05-31 11:58:30.384,2024-05-31 11:58:30.154,,,2.0,1e76f89f-f1a3-40e5-a639-e7351889286f.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-31 11:51:19.999,1e76f89f-f1a3-40e5-a639-e7351889286f,
2024-05-31 12:04:20.931,,2024-05-31 12:23:31.090,2024-05-31 12:23:31.090,,,1.0,750b3a63-897c-487c-9682-a32b132edfbb.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-31 12:22:31.000,750b3a63-897c-487c-9682-a32b132edfbb,
2024-05-31 12:55:31.573,,2024-05-31 13:52:24.900,2024-05-31 13:52:24.900,,,2.0,b3c27d01-ce88-4f0c-89fd-547ff4fe907c.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-31 13:52:24.824,b3c27d01-ce88-4f0c-89fd-547ff4fe907c,
2024-05-31 13:52:24.823,,2024-05-31 15:28:18.018,2024-05-31 15:28:18.018,,,1.0,52cbbf16-9975-498b-b7cf-b9ddb42d9bb9.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-31 15:13:27.999,52cbbf16-9975-498b-b7cf-b9ddb42d9bb9,
2024-05-31 15:55:09.495,,2024-05-31 18:51:07.169,2024-05-31 18:51:07.169,,,4.0,f505f2c3-4efd-44f3-bd2f-60ca02ee5d04.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-31 17:19:01.000,f505f2c3-4efd-44f3-bd2f-60ca02ee5d04,
2024-05-31 17:19:00.999,,2024-05-31 23:01:26.623,2024-05-31 23:01:26.623,,,1.0,c9261f0c-cf1f-4276-82bb-535b3659fb31.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-31 22:43:45.999,c9261f0c-cf1f-4276-82bb-535b3659fb31,
2024-05-31 23:35:08.652,,2024-05-31 23:44:11.895,2024-05-31 23:44:11.895,,,1.0,3d2e20d7-1d2a-45d4-8bd6-a3829a7fd247.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-05-31 23:39:59.000,3d2e20d7-1d2a-45d4-8bd6-a3829a7fd247,
2024-06-01 23:28:09.254,,2024-06-01 23:53:27.637,2024-06-01 23:53:27.637,,,1.0,af2e6d59-5d2b-4213-a046-a0b8e1a4c0a0.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-06-01 23:50:45.000,af2e6d59-5d2b-4213-a046-a0b8e1a4c0a0,
2024-06-01 23:50:44.999,,2024-06-02 00:08:07.695,2024-06-02 00:08:07.695,,,1.0,38f6e46f-f3b7-42e8-8c4a-435edbd5094a.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-06-01 23:59:22.000,38f6e46f-f3b7-42e8-8c4a-435edbd5094a,
2024-06-02 00:26:42.499,,2024-06-02 01:02:45.279,2024-06-02 01:02:45.279,,,1.0,cc57c7b9-64e9-4cf3-be01-ce5dbc4fef36.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-06-02 00:51:16.000,cc57c7b9-64e9-4cf3-be01-ce5dbc4fef36,
2024-06-02 18:27:06.774,,2024-06-02 18:32:45.620,2024-06-02 18:32:44.265,,,1.0,0043a8ec-068d-4b11-9937-c2a38ce42eb9.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-06-02 18:31:58.000,0043a8ec-068d-4b11-9937-c2a38ce42eb9,
2024-06-02 19:21:11.695,,2024-06-02 20:15:37.929,2024-06-02 20:15:37.929,,,1.0,2e3cbf62-1cf0-4ac6-b5b6-877c28cc8092.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-06-02 19:30:05.000,2e3cbf62-1cf0-4ac6-b5b6-877c28cc8092,
2024-06-03 19:31:04.784,,2024-06-03 20:22:59.723,2024-06-03 20:22:57.406,,,1.0,db904eac-cc14-4076-854f-718e202141ec.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-06-03 20:22:18.999,db904eac-cc14-4076-854f-718e202141ec,
2024-06-03 21:37:15.329,,2024-06-03 21:56:01.181,2024-06-03 21:56:01.181,,,1.0,ab47f1b6-8896-43f8-b1cb-2127381b24f4.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-06-03 21:49:02.000,ab47f1b6-8896-43f8-b1cb-2127381b24f4,
2024-06-04 04:00:00.140,,2024-06-04 11:31:08.874,2024-06-04 11:31:08.874,,,1.0,7dad3825-d65a-4319-a86c-df128d9740bc.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-06-04 11:26:56.000,7dad3825-d65a-4319-a86c-df128d9740bc,
2024-06-04 11:46:03.450,,2024-06-04 12:17:36.081,2024-06-04 12:17:36.081,,,1.0,a50f882c-6e2c-4f24-be2f-ddb25b3c4ebc.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-06-04 12:11:52.999,a50f882c-6e2c-4f24-be2f-ddb25b3c4ebc,
2024-06-04 20:27:38.460,,2024-06-04 20:32:14.737,2024-06-04 20:32:14.737,,,1.0,9b31cd5c-1fe6-44c2-b927-82400237c3ad.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-06-04 20:29:30.000,9b31cd5c-1fe6-44c2-b927-82400237c3ad,
2024-06-05 21:41:41.528,,2024-06-05 21:49:14.344,2024-06-05 21:49:14.344,,,1.0,e8693569-852a-465c-96ff-a352ac2a9d96.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-06-05 21:45:18.000,e8693569-852a-465c-96ff-a352ac2a9d96,
2024-06-05 22:35:53.874,,2024-06-05 22:43:54.816,2024-06-05 22:43:54.816,,,1.0,32cd92aa-0cd4-4882-aa21-dd1c310a2db3.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-06-05 22:42:27.000,32cd92aa-0cd4-4882-aa21-dd1c310a2db3,
2024-06-05 22:42:27.000,,2024-06-05 22:53:17.914,2024-06-05 22:53:17.914,,,1.0,58b204b1-b97c-49c9-82a7-7f8f027149f8.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-06-05 22:51:00.000,58b204b1-b97c-49c9-82a7-7f8f027149f8,
2024-06-06 17:17:33.202,,2024-06-06 17:20:54.763,2024-06-06 17:20:54.763,,,1.0,b114ad10-bcfc-4914-9c79-91106b7ef774.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-06-06 17:18:56.000,b114ad10-bcfc-4914-9c79-91106b7ef774,
2024-06-06 17:25:38.884,,2024-06-06 21:28:32.290,2024-06-06 21:28:32.290,,,1.0,cf5358cb-f376-43de-8bc7-88077e2daa64.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-06-06 20:50:20.000,cf5358cb-f376-43de-8bc7-88077e2daa64,
2024-06-07 11:52:02.275,,2024-06-07 12:24:04.512,2024-06-07 12:24:04.512,,,1.0,657d3bd6-6539-4d7a-a5e3-9a7a3a364808.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-06-07 12:23:17.000,657d3bd6-6539-4d7a-a5e3-9a7a3a364808,
2024-06-07 20:11:48.413,,2024-06-07 20:58:28.336,2024-06-07 20:58:28.336,,,1.0,3dfa136f-fca1-44df-ad4e-2a654482a963.raw_data.json,UTC-0400,sH3figesN6,com.sec.android.app.shealth,2024-06-07 20:32:12.000,3dfa136f-fca1-44df-ad4e-2a654482a963,
